picsfits
  6  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 8.004E-03 2.850E-01 8.004E-03 1.002E+01
  6  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 3.968E-02 2.030E-01 3.968E-02 4.882E-01
  6  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 2.955E-02 0.000E+00 3.756E-02 4.876E-01
  6  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 3.228E-02 0.000E+00 4.028E-02 7.907E-01
  6  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 1.269E-02 7.670E-01 1.269E-02 5.615E+00
  6  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 3.210E-02 2.320E-01 3.210E-02 1.571E-01
  6  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 1.796E-02 0.000E+00 3.065E-02 3.091E-01
  6  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 2.304E-02 0.000E+00 2.953E-02 3.865E-02
  6  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 2.159E-02 0.000E+00 3.428E-02 4.080E-01
  7  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 5.003E-01 4.160E-01 5.003E-01 1.055E-01
  7  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 9.260E-02 0.000E+00 5.930E-01 1.970E-02
  7  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 4.307E-01 6.750E-01 4.307E-01 8.123E-02
  7  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 4.261E-01 0.000E+00 4.261E-01 1.431E-02
  7  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 7.155E-02 0.000E+00 4.976E-01 4.403E-04
  7  3 2s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 9.998E-03 2.350E-01 9.998E-03 7.834E+00
  7  3 2s(2S)-3p(2P)            1  0.00  2.0  2.0  6.0 5.924E-02 2.380E-01 5.924E-02 3.770E-01
  7  3 2p(2P)-3s(2S)            0  0.80  2.0  6.0  2.0 4.656E-02 0.000E+00 5.655E-02 3.200E-01
  7  3 2p(2P)-3d(2D)            0  0.20  2.0  6.0 10.0 5.006E-02 0.000E+00 6.006E-02 5.674E-01
  7  4 2s2(1S)-2s.2p(1P)        1  0.25  1.0  1.0  3.0 1.620E-02 6.160E-01 1.620E-02 4.093E+00
  7  4 2s2(1S)-2s.3p(1P)        1  0.00  1.0  1.0  3.0 5.015E-02 3.270E-01 5.015E-02 1.467E-01
  7  4 2s.2p(1P)-2s.3s(1S)      0  0.20  1.0  3.0  1.0 3.201E-02 0.000E+00 4.821E-02 2.106E-01
  7  4 2s.2p(3P)-2s.3s(3S)      0  0.60  1.0  9.0  3.0 3.844E-02 0.000E+00 4.678E-02 2.868E-02
  7  4 2s.2p(1P)-2s.3d(1D)      0  0.20  1.0  3.0  5.0 3.701E-02 0.000E+00 5.321E-02 2.715E-01
